odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11427795,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-31,2021-08-04,1c4jjxp69mw,POWER TRAIN,"This vehicle is a plug-in hybrid Jeep Wrangler.  On July 31, 2021 while returning home from vacation and driving at highway speeds (65mph +/-), the powertrain of the vehicle completely failed.  The screen flashed that there was an electrical system malfunction and to pull over.  The vehicle was very difficult to control as I had to travel across three lanes of high-speed traffic to get to an exit ramp.  Fortunately, we made it safely to the exit ramp, where the vehicle completely shut down.    This was the second time this happened.  While driving to vacation on July 22, 2021, a similar incident occurred.  The first incident, however, was not a complete failure.  The vehicle's screen flashed that there was an electrical problem, but the vehicle did not completely stall.  After pulling over, the vehicle restarted.  At that time, I scheduled an appointment with the Jeep dealership to investigate the issue.  That appointment was scheduled for August 1, 2021 (the day after the catastrophic failure).",Vehicle,2021,JEEP,WRANGLER
11427795,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-31,2021-08-04,1c4jjxp69mw,ELECTRICAL SYSTEM,"This vehicle is a plug-in hybrid Jeep Wrangler.  On July 31, 2021 while returning home from vacation and driving at highway speeds (65mph +/-), the powertrain of the vehicle completely failed.  The screen flashed that there was an electrical system malfunction and to pull over.  The vehicle was very difficult to control as I had to travel across three lanes of high-speed traffic to get to an exit ramp.  Fortunately, we made it safely to the exit ramp, where the vehicle completely shut down.    This was the second time this happened.  While driving to vacation on July 22, 2021, a similar incident occurred.  The first incident, however, was not a complete failure.  The vehicle's screen flashed that there was an electrical problem, but the vehicle did not completely stall.  After pulling over, the vehicle restarted.  At that time, I scheduled an appointment with the Jeep dealership to investigate the issue.  That appointment was scheduled for August 1, 2021 (the day after the catastrophic failure).",Vehicle,2021,JEEP,WRANGLER
11427795,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-31,2021-08-04,1c4jjxp69mw,ENGINE,"This vehicle is a plug-in hybrid Jeep Wrangler.  On July 31, 2021 while returning home from vacation and driving at highway speeds (65mph +/-), the powertrain of the vehicle completely failed.  The screen flashed that there was an electrical system malfunction and to pull over.  The vehicle was very difficult to control as I had to travel across three lanes of high-speed traffic to get to an exit ramp.  Fortunately, we made it safely to the exit ramp, where the vehicle completely shut down.    This was the second time this happened.  While driving to vacation on July 22, 2021, a similar incident occurred.  The first incident, however, was not a complete failure.  The vehicle's screen flashed that there was an electrical problem, but the vehicle did not completely stall.  After pulling over, the vehicle restarted.  At that time, I scheduled an appointment with the Jeep dealership to investigate the issue.  That appointment was scheduled for August 1, 2021 (the day after the catastrophic failure).",Vehicle,2021,JEEP,WRANGLER
11427635,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-31,2021-08-03,1C4JJXP66MW,ELECTRICAL SYSTEM,"I was driving vehicle on HWY 610 in Houston, Texas at approximately 55-60 MPH. Suddenly, vehicle simply stopped working in the middle of driving. Everything on my dash was reading zero. Car were swearing to avoid hitting me. I also had a baby in the backseat of my vehicle. Suddenly, the dash started to read place car in park, Service Charging System. The P at my gear shift was flashing rapidly. I was able to slowly and dangerously coast to the emergency lane. Where I was able to turn the vehicle off. This is a very dangerous situation. At this point, Jeep has no idea what the problem is an this is very frustrating.",Vehicle,2021,JEEP,WRANGLER
11427635,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-31,2021-08-03,1C4JJXP66MW,ENGINE,"I was driving vehicle on HWY 610 in Houston, Texas at approximately 55-60 MPH. Suddenly, vehicle simply stopped working in the middle of driving. Everything on my dash was reading zero. Car were swearing to avoid hitting me. I also had a baby in the backseat of my vehicle. Suddenly, the dash started to read place car in park, Service Charging System. The P at my gear shift was flashing rapidly. I was able to slowly and dangerously coast to the emergency lane. Where I was able to turn the vehicle off. This is a very dangerous situation. At this point, Jeep has no idea what the problem is an this is very frustrating.",Vehicle,2021,JEEP,WRANGLER
11427635,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-31,2021-08-03,1C4JJXP66MW,FUEL/PROPULSION SYSTEM,"I was driving vehicle on HWY 610 in Houston, Texas at approximately 55-60 MPH. Suddenly, vehicle simply stopped working in the middle of driving. Everything on my dash was reading zero. Car were swearing to avoid hitting me. I also had a baby in the backseat of my vehicle. Suddenly, the dash started to read place car in park, Service Charging System. The P at my gear shift was flashing rapidly. I was able to slowly and dangerously coast to the emergency lane. Where I was able to turn the vehicle off. This is a very dangerous situation. At this point, Jeep has no idea what the problem is an this is very frustrating.",Vehicle,2021,JEEP,WRANGLER
11427442,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-28,2021-08-02,1c4jjxr61mw,ELECTRICAL SYSTEM,"I was driving at night on a 4-lane highway at approximately 55 mph southbound in the left lane.  My hybrid vehicle had less than 1% of battery power and was running using the gas engine.  With no warning the vehicle suddenly experienced a sudden deceleration to less than 10 mph then a warning light came on stating ""service charging system- place vehicle in P and start engine. Fortunately there were no vehicles in close proximity either in front, behind, or in the lane to my right, so I was able to make it over to the shoulder before it came to a complete stop. At that point I received an alert from my UCONNECT app that stated ""Your 2021 Jeep Wrangler Unlimited was unable to charge."" It also stated to ""Get service immediately."" I placed the vehicle in park and attempted to start the engine with no response. I repeated the procedure and the engine started after which I was able to drive home. I had the vehicle towed to the dealer the next morning where, after two days, the dealer returned the vehicle and told me they could find nothing wrong. no codes in the computer,  and no information from Jeep on any similar problems, despite getting the aforementioned alert received from the UCONNECT app.  My main concern is that this type failure, the sudden engine failure/deceleration with no warning either inside or outside (brake lights), especially at night, can easily result an accident. I was very fortunate that I was on a highway with other cars near me. A crowded street, highway, or freeway would be a totally different story.",Vehicle,2021,JEEP,WRANGLER
11427442,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-28,2021-08-02,1c4jjxr61mw,ENGINE,"I was driving at night on a 4-lane highway at approximately 55 mph southbound in the left lane.  My hybrid vehicle had less than 1% of battery power and was running using the gas engine.  With no warning the vehicle suddenly experienced a sudden deceleration to less than 10 mph then a warning light came on stating ""service charging system- place vehicle in P and start engine. Fortunately there were no vehicles in close proximity either in front, behind, or in the lane to my right, so I was able to make it over to the shoulder before it came to a complete stop. At that point I received an alert from my UCONNECT app that stated ""Your 2021 Jeep Wrangler Unlimited was unable to charge."" It also stated to ""Get service immediately."" I placed the vehicle in park and attempted to start the engine with no response. I repeated the procedure and the engine started after which I was able to drive home. I had the vehicle towed to the dealer the next morning where, after two days, the dealer returned the vehicle and told me they could find nothing wrong. no codes in the computer,  and no information from Jeep on any similar problems, despite getting the aforementioned alert received from the UCONNECT app.  My main concern is that this type failure, the sudden engine failure/deceleration with no warning either inside or outside (brake lights), especially at night, can easily result an accident. I was very fortunate that I was on a highway with other cars near me. A crowded street, highway, or freeway would be a totally different story.",Vehicle,2021,JEEP,WRANGLER
11426393,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-24,2021-07-25,1C4JJXP6XMW,ELECTRICAL SYSTEM,"Pulled out of parking lot and into street.  Several different warnings came on and the vehicle stopped on its on and became totally unresponsive in the middle of the street.  Warnings included E-drive charging fault, check engine, shift error, among many others.  Car push button would not allow the car to turn off.",Vehicle,2021,JEEP,WRANGLER
11424263,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-10,2021-07-11,1C4JJXR67MW,ELECTRICAL SYSTEM,"The vehicle gave a Service Hybrid Electric System error and disabled the engine at approximately 60 mph when traveling in E-Save mode, with <1% battery, and half a tank of gasoline. After navigating the vehicle to the side of the road, it came to a hard stop at about 5-8 mph. After 10 minutes, the vehicle restarted in Hybrid mode as was able to operate without error until reaching our destination. Weather conditions were clear at 85 degrees. Issues occurred on a two-lane byway. No injuries, other damage, or police reports at this time. The vehicle will be delivered for service for recreation and diagnosis of the issue. Issue occurred with approximately 246 miles, direct from the dealership upon delivery. The vehicle has no aftermarket accessories.",Vehicle,2021,JEEP,WRANGLER
11424263,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-10,2021-07-11,1C4JJXR67MW,ENGINE,"The vehicle gave a Service Hybrid Electric System error and disabled the engine at approximately 60 mph when traveling in E-Save mode, with <1% battery, and half a tank of gasoline. After navigating the vehicle to the side of the road, it came to a hard stop at about 5-8 mph. After 10 minutes, the vehicle restarted in Hybrid mode as was able to operate without error until reaching our destination. Weather conditions were clear at 85 degrees. Issues occurred on a two-lane byway. No injuries, other damage, or police reports at this time. The vehicle will be delivered for service for recreation and diagnosis of the issue. Issue occurred with approximately 246 miles, direct from the dealership upon delivery. The vehicle has no aftermarket accessories.",Vehicle,2021,JEEP,WRANGLER
